area,area_title,year,post,event_time,total_emp,wage_emp,wage_bill,n_occ_cells,n_wage_cells,bartik_exposure,base_total_emp,n_base_occs,avg_wage,log_emp,log_wage,log_wbill,z_bartik_post,balanced
29200,"Lafayette-West Lafayette, IN",2021,0,-1,73200.0,72030.0,3567393200.0,295,292,0.28319517589458176,285750.0,349,49526.49173955296,11.200950699949402,10.810262992053115,21.995100969936523,0.0,1
29200,"Lafayette-West Lafayette, IN",2022,0,0,75960.0,75180.0,3854640900.0,293,285,0.28319517589458176,285750.0,349,51272.158818834796,11.237962164926222,10.844903170753668,22.07254368787184,0.0,1
29200,"Lafayette-West Lafayette, IN",2023,1,1,79840.0,79300.0,4272600800.0,302,298,0.28319517589458176,285750.0,349,53878.95081967213,11.287779910985346,10.89449515779707,22.17548856542001,0.28319517589458176,1
29200,"Lafayette-West Lafayette, IN",2024,1,2,82680.0,82020.0,4631831100.0,298,293,0.28319517589458176,285750.0,349,56471.97147037308,11.322733013795705,10.941499713875666,22.256218112821717,0.28319517589458176,1
29340,"Lake Charles, LA",2019,0,-3,80270.0,78410.0,3437615400.0,226,216,0.2721845224767254,310490.0,315,43841.54317051396,11.293151231125622,10.688337121059734,21.9580438702847,0.0,1
29340,"Lake Charles, LA",2020,0,-2,77850.0,74030.0,3366028900.0,219,214,0.2721845224767254,310490.0,315,45468.44387410509,11.262539177262145,10.724773823099609,21.93699951853675,0.0,1
29340,"Lake Charles, LA",2021,0,-1,73510.0,73420.0,3580606600.0,259,257,0.2721845224767254,310490.0,315,48768.81776082811,11.205176730368134,10.794846407295415,21.99879806434624,0.0,1
29340,"Lake Charles, LA",2022,0,0,78860.0,78630.0,4006185900.0,254,250,0.2721845224767254,310490.0,315,50949.83975581839,11.275429407431618,10.838596893519691,22.11110547850525,0.0,1
29340,"Lake Charles, LA",2023,1,1,79220.0,78780.0,4147430600.0,255,251,0.2721845224767254,310490.0,315,52645.729880680374,11.279984071175909,10.871340410392309,22.145754846917207,0.2721845224767254,1
29340,"Lake Charles, LA",2024,1,2,88480.0,88040.0,4716974900.0,255,251,0.2721845224767254,310490.0,315,53577.63402998637,11.390531816756162,10.888886984415265,22.274433520055663,0.2721845224767254,1
29420,"Lake Havasu City-Kingman, AZ",2019,0,-3,40800.0,40650.0,1623983600.0,185,183,0.27936601863071936,176690.0,262,39950.39606396064,10.616437360392252,10.595393865136783,21.208147980112738,0.0,1
29420,"Lake Havasu City-Kingman, AZ",2020,0,-2,40950.0,40780.0,1682053300.0,182,180,0.27936601863071936,176690.0,262,41247.01569396763,10.620107089281216,10.627334042332764,21.24328108646121,0.0,1
29420,"Lake Havasu City-Kingman, AZ",2021,0,-1,46650.0,46500.0,2020734400.0,213,211,0.27936601863071936,176690.0,262,43456.65376344086,10.75042820627549,10.679519255067007,21.426726846642453,0.0,1
29420,"Lake Havasu City-Kingman, AZ",2022,0,0,48290.0,48000.0,2259887500.0,218,214,0.27936601863071936,176690.0,262,47080.989583333336,10.784979778867587,10.759624580340512,21.53858087023054,0.0,1
29420,"Lake Havasu City-Kingman, AZ",2023,1,1,47940.0,47940.0,2434290800.0,217,217,0.27936601863071936,176690.0,262,50777.8639966625,10.777705507988376,10.835215790503588,21.612921298491962,0.27936601863071936,1
29420,"Lake Havasu City-Kingman, AZ",2024,1,2,48920.0,48880.0,2583885400.0,224,223,0.27936601863071936,176690.0,262,52861.81260229133,10.797941589801109,10.875436478192604,21.67256007203808,0.27936601863071936,1
29460,"Lakeland-Winter Haven, FL",2019,0,-3,200540.0,200110.0,8340787300.0,328,324,0.29217063292094225,849970.0,475,41681.01194343111,12.208769007077917,10.637800955005629,22.84442344934124,0.0,1
29460,"Lakeland-Winter Haven, FL",2020,0,-2,193330.0,192750.0,8445364700.0,320,313,0.29217063292094225,849970.0,475,43815.12166018158,12.172153852326547,10.687734280164895,22.856883571590473,0.0,1
29460,"Lakeland-Winter Haven, FL",2021,0,-1,221750.0,221160.0,10283872800.0,411,406,0.29217063292094225,849970.0,475,46499.696147585455,12.309305900171825,10.74720105709357,23.05384275754544,0.0,1
29460,"Lakeland-Winter Haven, FL",2022,0,0,234350.0,234030.0,11610908900.0,425,421,0.29217063292094225,849970.0,475,49612.90817416571,12.364571003350852,10.812006324301937,23.175210915552405,0.0,1
29460,"Lakeland-Winter Haven, FL",2023,1,1,239710.0,239540.0,12607585500.0,421,418,0.29217063292094225,849970.0,475,52632.4851799282,12.387185138367455,10.871088797068234,23.25756449356973,0.29217063292094225,1
29460,"Lakeland-Winter Haven, FL",2024,1,2,245000.0,244570.0,13641120700.0,415,410,0.29217063292094225,849970.0,475,55775.93613280451,12.409013489526863,10.929097803253194,23.33635464874315,0.29217063292094225,1
29540,"Lancaster, PA",2019,0,-3,222220.0,221280.0,9948236400.0,368,355,0.2793520156065269,872260.0,486,44957.684381778745,12.311423161138,10.713476979277202,23.02066112617579,0.0,1
29540,"Lancaster, PA",2020,0,-2,204420.0,203490.0,9659240700.0,361,347,0.2793520156065269,872260.0,486,47467.888839746425,12.227931979883067,10.767808736988794,22.991180879597028,0.0,1
29540,"Lancaster, PA",2021,0,-1,218610.0,218540.0,10883284100.0,420,419,0.2793520156065269,872260.0,486,49799.963851011256,12.295044599332437,10.815769537129173,23.11049388025391,0.0,1
29540,"Lancaster, PA",2022,0,0,227010.0,226960.0,11890561800.0,417,416,0.2793520156065269,872260.0,486,52390.56133239337,12.332749348356677,10.866481726839872,23.199010796322604,0.0,1
29540,"Lancaster, PA",2023,1,1,230360.0,230130.0,12742794200.0,424,420,0.2793520156065269,872260.0,486,55372.1557380611,12.34739858162061,10.921832142381527,23.26823178800298,0.2793520156065269,1
29540,"Lancaster, PA",2024,1,2,232440.0,232310.0,13269918400.0,425,423,0.2793520156065269,872260.0,486,57121.597864921874,12.356387406189041,10.952937570447869,23.30876553606288,0.2793520156065269,1
29620,"Lansing-East Lansing, MI",2019,0,-3,183050.0,182590.0,9180027300.0,357,350,0.33888084709202065,710260.0,467,50276.725450462785,12.117514618548382,10.82529753429982,22.940296015430597,0.0,1
29620,"Lansing-East Lansing, MI",2020,0,-2,165550.0,165370.0,8850540300.0,341,339,0.33888084709202065,710260.0,467,53519.62447844228,12.017028542975392,10.887803678305938,22.90374434495018,0.0,1
29620,"Lansing-East Lansing, MI",2021,0,-1,177570.0,177540.0,10008553900.0,402,401,0.33888084709202065,710260.0,467,56373.51526416582,12.087120176352881,10.939754739680614,23.026705954302923,0.0,1
29620,"Lansing-East Lansing, MI",2022,0,0,184090.0,183950.0,10744209500.0,415,412,0.33888084709202065,710260.0,467,58408.3147594455,12.123180047440608,10.975213534699717,23.097632795232638,0.0,1
29620,"Lansing-East Lansing, MI",2023,1,1,191610.0,191480.0,11822105400.0,423,422,0.33888084709202065,710260.0,467,61740.67996657614,12.163217335223745,11.030698311383519,23.193236954889965,0.33888084709202065,1
29620,"Lansing-East Lansing, MI",2024,1,2,191280.0,191100.0,11892873000.0,422,420,0.33888084709202065,710260.0,467,62233.76766091052,12.161493602132206,11.038653019855731,23.199205150084097,0.33888084709202065,1
29700,"Laredo, TX",2019,0,-3,90560.0,90430.0,3364515000.0,205,203,0.29605263754725786,348410.0,275,37205.7392458255,11.41376789343701,10.52421830916294,21.936549658897466,0.0,1
29700,"Laredo, TX",2020,0,-2,80930.0,80800.0,3007383200.0,189,187,0.29605263754725786,348410.0,275,37220.08910891089,11.301339862489748,10.524603924307048,21.824336168816235,0.0,1
29700,"Laredo, TX",2021,0,-1,87430.0,87430.0,3491692800.0,233,233,0.29605263754725786,348410.0,275,39937.01017957223,11.378593752174936,10.595058746370432,21.973652498545366,0.0,1
29700,"Laredo, TX",2022,0,0,89490.0,89310.0,3729915600.0,230,228,0.29605263754725786,348410.0,275,41763.69499496137,11.401882166176904,10.639782700322357,22.039651443000288,0.0,1
29700,"Laredo, TX",2023,1,1,93650.0,93320.0,4198589400.0,234,230,0.29605263754725786,348410.0,275,44991.313759108445,11.447319707872234,10.714224722544868,22.158014448680234,0.29605263754725786,1
29700,"Laredo, TX",2024,1,2,95350.0,95320.0,4466590200.0,239,238,0.29605263754725786,348410.0,275,46858.89844733529,11.465309611028566,10.754896204472965,22.219891135685643,0.29605263754725786,1
29740,"Las Cruces, NM",2019,0,-3,58250.0,58030.0,2353441900.0,225,222,0.29802473324328427,238980.0,310,40555.607444425295,10.972499371427947,10.610429334679173,21.579144731863828,0.0,1
29740,"Las Cruces, NM",2020,0,-2,56340.0,56220.0,2409039900.0,226,224,0.29802473324328427,238980.0,310,42850.22945570971,10.939160041430364,10.665466278870625,21.602494123331148,0.0,1
29740,"Las Cruces, NM",2021,0,-1,60190.0,60090.0,2691785600.0,262,261,0.29802473324328427,238980.0,310,44795.89948410717,11.005261504541817,10.7098718848414,21.713470602169373,0.0,1
29740,"Las Cruces, NM",2022,0,0,64200.0,64090.0,3047999800.0,256,254,0.29802473324328427,238980.0,310,47558.11827118115,11.069758489678053,10.769707784655738,21.83775140915401,0.0,1
29740,"Las Cruces, NM",2023,1,1,67630.0,67440.0,3400717500.0,271,269,0.29802473324328427,238980.0,310,50425.82295373666,11.121806950568986,10.82825868304098,21.947252275716718,0.29802473324328427,1
29740,"Las Cruces, NM",2024,1,2,68820.0,68740.0,3537340500.0,256,254,0.29802473324328427,238980.0,310,51459.710503345945,11.13924967935147,10.84855446015621,21.986641010560035,0.29802473324328427,1
29940,"Lawrence, KS",2019,0,-3,38760.0,38600.0,1508419200.0,177,176,0.31086157772447437,149610.0,246,39078.21761658031,10.565144066004702,10.573320496533716,21.13432805198664,0.0,1
29940,"Lawrence, KS",2020,0,-2,33140.0,33140.0,1408624000.0,173,173,0.31086157772447437,149610.0,246,42505.25045262522,10.408496290980555,10.657382887343832,21.065879178324387,0.0,1
29940,"Lawrence, KS",2021,0,-1,37590.0,37560.0,1696310800.0,207,206,0.31086157772447437,149610.0,246,45162.69435569755,10.534493336558224,10.71802667892181,21.25172161224401,0.0,1
29940,"Lawrence, KS",2022,0,0,40120.0,39990.0,1883354600.0,210,207,0.31086157772447437,149610.0,246,47095.63890972743,10.599630242075872,10.75993568356743,21.356320385408296,0.0,1
29940,"Lawrence, KS",2023,1,1,40960.0,40700.0,2060447600.0,208,205,0.31086157772447437,149610.0,246,50625.248157248156,10.62035125971339,10.832205706268395,21.44618907769908,0.31086157772447437,1
29940,"Lawrence, KS",2024,1,2,42640.0,42520.0,2303536700.0,210,208,0.31086157772447437,149610.0,246,54175.369238005645,10.660548058839726,10.899981642034414,21.557711474490297,0.31086157772447437,1
30020,"Lawton, OK",2019,0,-3,32090.0,31680.0,1158195300.0,170,166,0.3016042083983489,128870.0,240,36559.195075757576,10.376299734103902,10.506688008798301,20.870128854726662,0.0,1
30020,"Lawton, OK",2020,0,-2,30130.0,29670.0,1179037500.0,165,162,0.3016042083983489,128870.0,240,39738.37209302326,10.313276632124348,10.590072551326735,20.8879642646116,0.0,1
30020,"Lawton, OK",2021,0,-1,33410.0,33220.0,1434504100.0,214,213,0.3016042083983489,128870.0,240,43181.941601444916,10.416610535350802,10.673177668353048,21.084085051520333,0.0,1
30020,"Lawton, OK",2022,0,0,33240.0,33000.0,1506599600.0,204,203,0.3016042083983489,128870.0,240,45654.53333333333,10.411509248969384,10.728858187408742,21.13312102785736,0.0,1
30020,"Lawton, OK",2023,1,1,34250.0,34030.0,1616375100.0,200,199,0.3016042083983489,128870.0,240,47498.53364678225,10.441441843690372,10.768454118952167,21.20345188644712,0.3016042083983489,1
30020,"Lawton, OK",2024,1,2,35370.0,35210.0,1735501300.0,204,201,0.3016042083983489,128870.0,240,49290.01136040897,10.473619282199527,10.805476730180407,21.274562142329504,0.3016042083983489,1
30140,"Lebanon, PA",2019,0,-3,40340.0,40140.0,1670518000.0,172,168,0.2619773168049099,160610.0,241,41617.28948679622,10.605098811508203,10.636270972569704,21.236399594920034,0.0,1
30140,"Lebanon, PA",2020,0,-2,37860.0,37560.0,1672333000.0,175,171,0.2619773168049099,160610.0,241,44524.307774227906,10.541650424763313,10.703790561135895,21.23748549445809,0.0,1
30140,"Lebanon, PA",2021,0,-1,40820.0,40170.0,1890847400.0,203,201,0.2619773168049099,160610.0,241,47071.132686084144,10.616927436363836,10.759415197969778,21.360290925323106,0.0,1
30140,"Lebanon, PA",2022,0,0,41590.0,41550.0,2014378600.0,203,202,0.2619773168049099,160610.0,241,48480.83273164862,10.635615032736958,10.78892379740361,21.423576597687205,0.0,1
30140,"Lebanon, PA",2023,1,1,44340.0,44340.0,2328893900.0,211,211,0.2619773168049099,160610.0,241,52523.543076229136,10.699642483170303,10.869016787607974,21.568659270778276,0.2619773168049099,1
30140,"Lebanon, PA",2024,1,2,45050.0,45020.0,2479807800.0,210,209,0.2619773168049099,160610.0,241,55082.35895157708,10.715528263036484,10.9165847796593,21.63144689412002,0.2619773168049099,1
30300,"Lewiston, ID-WA",2019,0,-3,18670.0,18480.0,822396700.0,133,130,0.2779121272942766,79490.0,189,44501.98593073593,9.834673236535767,10.703289094815535,20.52773344001121,0.0,1
30300,"Lewiston, ID-WA",2020,0,-2,18540.0,18540.0,850962300.0,128,128,0.2779121272942766,79490.0,189,45898.7216828479,9.827685839119846,10.73419254561393,20.561878384733777,0.0,1
30300,"Lewiston, ID-WA",2021,0,-1,20800.0,20770.0,1029282500.0,160,159,0.2779121272942766,79490.0,189,49556.21088107848,9.94270826568941,10.810862877636183,20.75212779450634,0.0,1
30300,"Lewiston, ID-WA",2022,0,0,21480.0,21420.0,1093384700.0,163,162,0.2779121272942766,79490.0,189,51045.03734827264,9.974877548622802,10.840463607276325,20.812543951278066,0.0,1
30300,"Lewiston, ID-WA",2023,1,1,22090.0,22030.0,1210569600.0,166,165,0.2779121272942766,79490.0,189,54950.95778483886,10.002880296414164,10.914196389795222,20.91435682959161,0.2779121272942766,1
30300,"Lewiston, ID-WA",2024,1,2,21280.0,21280.0,1180219600.0,149,149,0.2779121272942766,79490.0,189,55461.44736842105,9.96552294345558,10.923443416348547,20.888966359804126,0.2779121272942766,1
30460,"Lexington-Fayette, KY",2019,0,-3,227830.0,226330.0,10153017000.0,370,363,0.30464527980933936,925990.0,494,44859.35138956391,12.336355015793096,10.71128734942228,23.04103673964605,0.0,1
30460,"Lexington-Fayette, KY",2020,0,-2,220520.0,218640.0,10257652900.0,363,356,0.30464527980933936,925990.0,494,46915.7194474936,12.30374367270362,10.75610806773379,23.051289888335738,0.0,1
30460,"Lexington-Fayette, KY",2021,0,-1,236120.0,235640.0,11615866400.0,441,439,0.30464527980933936,925990.0,494,49294.96859616364,12.372095429354626,10.805577297949677,23.1756377935853,0.0,1
30460,"Lexington-Fayette, KY",2022,0,0,241520.0,240240.0,12581535700.0,439,431,0.30464527980933936,925990.0,494,52370.694721944725,12.39470756438072,10.866102452832761,23.255496155489972,0.0,1
30460,"Lexington-Fayette, KY",2023,1,1,254880.0,253200.0,14329078300.0,443,439,0.30464527980933936,925990.0,494,56591.936413902054,12.448548125143876,10.943621787856527,23.385556757108684,0.30464527980933936,1
30460,"Lexington-Fayette, KY",2024,1,2,256160.0,254850.0,14972216500.0,429,427,0.30464527980933936,925990.0,494,58749.13282322935,12.453557528230542,10.981031671441798,23.429462087209988,0.30464527980933936,1
30620,"Lima, OH",2019,0,-3,40880.0,40760.0,1771172600.0,195,194,0.27578590553878274,158750.0,261,43453.69479882238,10.618396224877586,10.679451162724297,21.294907650060956,0.0,1
30620,"Lima, OH",2020,0,-2,36190.0,35740.0,1605149400.0,180,177,0.27578590553878274,158750.0,261,44911.84667039732,10.496538116557788,10.712456884595063,21.196482673308484,0.0,1
30620,"Lima, OH",2021,0,-1,40820.0,40720.0,1958510400.0,224,222,0.27578590553878274,158750.0,261,48097.013752455794,10.616927436363836,10.780975370018023,21.39545002124243,0.0,1
30620,"Lima, OH",2022,0,0,40860.0,40720.0,2042451500.0,222,221,0.27578590553878274,158750.0,261,50158.43565815324,10.617906868371612,10.822941987782064,21.437416639006468,0.0,1
30620,"Lima, OH",2023,1,1,41730.0,41450.0,2199767300.0,225,223,0.27578590553878274,158750.0,261,53070.38118214717,10.638975573585599,10.879374258425639,21.51161741898908,0.27578590553878274,1
30620,"Lima, OH",2024,1,2,41780.0,41570.0,2301228500.0,214,213,0.27578590553878274,158750.0,261,55357.91436131826,10.640173035110557,10.921574915472728,21.55670894771941,0.27578590553878274,1
30700,"Lincoln, NE",2019,0,-3,163460.0,161980.0,7690505700.0,370,365,0.32329312482973294,635970.0,477,47478.11890356834,12.00432359107012,10.76802422922706,22.76325237903004,0.0,1
30700,"Lincoln, NE",2020,0,-2,154330.0,153040.0,7575324800.0,347,341,0.32329312482973294,635970.0,477,49498.985886042865,11.946848445894878,10.809707461196268,22.748162065310403,0.0,1
30700,"Lincoln, NE",2021,0,-1,157820.0,157400.0,8077193000.0,418,413,0.32329312482973294,635970.0,477,51316.346886912324,11.969210422075026,10.845764633166173,22.812310248131613,0.0,1
30700,"Lincoln, NE",2022,0,0,160360.0,160050.0,8808077900.0,411,407,0.32329312482973294,635970.0,477,55033.28897219619,11.985176566756444,10.915693535162188,22.898935080560197,0.0,1
30700,"Lincoln, NE",2023,1,1,165950.0,165550.0,9590681600.0,423,420,0.32329312482973294,635970.0,477,57932.23557837511,12.01944181714812,10.967029254376179,22.98405779735157,0.32329312482973294,1
30700,"Lincoln, NE",2024,1,2,167820.0,167490.0,10124985600.0,418,414,0.32329312482973294,635970.0,477,60451.28425577647,12.03064725542406,11.009593100743265,23.03827202771578,0.32329312482973294,1
30780,"Little Rock-North Little Rock-Conway, AR",2019,0,-3,315500.0,313380.0,14174806300.0,417,409,0.3164570316897941,1245090.0,527,45232.00682877018,12.661913960963405,10.719560230905463,23.37473202156386,0.0,1
30780,"Little Rock-North Little Rock-Conway, AR",2020,0,-2,303190.0,302940.0,14371008300.0,404,401,0.3164570316897941,1245090.0,527,47438.464052287585,12.622114950676108,10.767188656509353,23.38847870159037,0.0,1
30780,"Little Rock-North Little Rock-Conway, AR",2021,0,-1,306960.0,306320.0,14995327800.0,461,459,0.3164570316897941,1245090.0,527,48953.14638286759,12.634472724920833,10.798618923377475,23.431004509528652,0.0,1
30780,"Little Rock-North Little Rock-Conway, AR",2022,0,0,319440.0,317860.0,16248895600.0,468,464,0.3164570316897941,1245090.0,527,51119.66148618889,12.674324741737102,10.84192446708483,23.51129078033564,0.0,1
30780,"Little Rock-North Little Rock-Conway, AR",2023,1,1,329210.0,328280.0,17755624400.0,475,472,0.3164570316897941,1245090.0,527,54086.829535762154,12.704451123994406,10.898345988537885,23.59996817028153,0.3164570316897941,1
30780,"Little Rock-North Little Rock-Conway, AR",2024,1,2,334470.0,333390.0,18539141800.0,472,467,0.3164570316897941,1245090.0,527,55607.972044752394,12.720302468429727,10.926081852060307,23.64315010690811,0.3164570316897941,1
30860,"Logan, UT-ID",2019,0,-3,45370.0,45120.0,1835490700.0,214,211,0.2991960804168303,197000.0,309,40680.201684397165,10.72260637265801,10.613496807977079,21.330577694149017,0.0,1
30860,"Logan, UT-ID",2020,0,-2,45290.0,44990.0,1886867200.0,213,210,0.2991960804168303,197000.0,309,41939.70215603468,10.72084153655026,10.64398820276247,21.358183724597687,0.0,1
30860,"Logan, UT-ID",2021,0,-1,51400.0,51400.0,2334164900.0,246,246,0.2991960804168303,197000.0,309,45411.768482490275,10.847393451443256,10.72352656811434,21.570920019557597,0.0,1
30860,"Logan, UT-ID",2022,0,0,54940.0,54580.0,2656104900.0,258,252,0.2991960804168303,197000.0,309,48664.4356907292,10.913996959649264,10.792703769000271,21.7001265632626,0.0,1
30860,"Logan, UT-ID",2023,1,1,54900.0,54900.0,2889053900.0,262,262,0.2991960804168303,197000.0,309,52623.932604735885,10.913268627497622,10.87092628773358,21.7841949152312,0.2991960804168303,1
30860,"Logan, UT-ID",2024,1,2,56490.0,56080.0,3053917500.0,249,247,0.2991960804168303,197000.0,309,54456.446148359486,10.941818910319308,10.905156507917047,21.839691029625516,0.2991960804168303,1
30980,"Longview, TX",2019,0,-3,81660.0,81410.0,3499549400.0,261,257,0.2798312407994219,320860.0,355,42986.726446382505,11.310319564873566,10.66864665972854,21.975900054296563,0.0,1
30980,"Longview, TX",2020,0,-2,74780.0,74490.0,3293651600.0,245,240,0.2798312407994219,320860.0,355,44216.02362733253,11.222305748531104,10.696842527874557,21.915262695044877,0.0,1
30980,"Longview, TX",2021,0,-1,80420.0,80420.0,3708122600.0,294,294,0.2798312407994219,320860.0,355,46109.45784630689,11.295018180451265,10.738773367298336,22.0337915477496,0.0,1
30980,"Longview, TX",2022,0,0,84000.0,83900.0,4040950800.0,288,286,0.2798312407994219,320860.0,355,48163.895113230035,11.33857207782545,10.782364955309175,22.119745847764474,0.0,1
30980,"Longview, TX",2023,1,1,86950.0,86890.0,4549271400.0,289,288,0.2798312407994219,320860.0,355,52356.673955576014,11.37308851978243,10.865834695385411,22.23823292521866,0.2798312407994219,1
30980,"Longview, TX",2024,1,2,105850.0,105850.0,5647948300.0,323,323,0.2798312407994219,320860.0,355,53358.03778932452,11.569778276563012,10.884779906849726,22.454558183412736,0.2798312407994219,1
31080,"Los Angeles-Long Beach-Anaheim, CA",2019,0,-3,5715030.0,5681260.0,336174324300.0,635,618,0.3134955925410874,22090530.0,726,59172.4941826285,15.558610104541103,10.988212087606883,26.54089568468928,0.0,1
31080,"Los Angeles-Long Beach-Anaheim, CA",2020,0,-2,5289720.0,5251040.0,329568389500.0,621,601,0.3134955925410874,22090530.0,726,62762.49838127304,15.481275872376926,11.047113014551654,26.521049724739285,0.0,1
31080,"Los Angeles-Long Beach-Anaheim, CA",2021,0,-1,5372840.0,5365750.0,355124705400.0,653,644,0.3134955925410874,22090530.0,726,66183.61000792061,15.496867190745329,11.100188128309455,26.595734847553366,0.0,1
31080,"Los Angeles-Long Beach-Anaheim, CA",2022,0,0,5712940.0,5674530.0,392678118400.0,668,657,0.3134955925410874,22090530.0,726,69200.11320761367,15.558244335288418,11.144757777552597,26.696256076071364,0.0,1
31080,"Los Angeles-Long Beach-Anaheim, CA",2023,1,1,5876680.0,5842470.0,428048500300.0,691,679,0.3134955925410874,22090530.0,726,73264.98900293882,15.586502534563268,11.201838133972323,26.7825023445661,0.3134955925410874,1
31080,"Los Angeles-Long Beach-Anaheim, CA",2024,1,2,5834690.0,5817280.0,440887852000.0,670,663,0.3134955925410874,22090530.0,726,75789.34691127125,15.579331694613662,11.23571301968584,26.812056376197674,0.3134955925410874,1
31140,"Louisville/Jefferson County, KY-IN",2019,0,-3,574280.0,571880.0,26411514000.0,453,444,0.2978529811595998,2283300.0,602,46183.664405119955,13.26087236124163,10.740381430239397,23.997065888382497,0.0,1
31140,"Louisville/Jefferson County, KY-IN",2020,0,-2,544010.0,541550.0,25977864500.0,457,447,0.2978529811595998,2283300.0,602,47969.46634659773,13.206722908022067,10.778319969702057,23.98051064696594,0.0,1
31140,"Louisville/Jefferson County, KY-IN",2021,0,-1,575320.0,574890.0,29336522500.0,533,528,0.2978529811595998,2283300.0,602,51029.80135330237,13.262681686717826,10.840165081307003,24.102099078437654,0.0,1
31140,"Louisville/Jefferson County, KY-IN",2022,0,0,589690.0,588670.0,32172332600.0,545,538,0.2978529811595998,2283300.0,602,54652.577165474715,13.28735225406967,10.908751650141008,24.194372684117067,0.0,1
31140,"Louisville/Jefferson County, KY-IN",2023,1,1,612200.0,611280.0,34656502200.0,538,530,0.2978529811595998,2283300.0,602,56694.97153513938,13.32481430549345,10.94544080033578,24.268751198657228,0.2978529811595998,1
31140,"Louisville/Jefferson County, KY-IN",2024,1,2,636870.0,634980.0,37333081000.0,537,529,0.2978529811595998,2283300.0,602,58794.10532615201,13.364320832094156,10.981796879306158,24.343145660621982,0.2978529811595998,1
31180,"Lubbock, TX",2019,0,-3,127590.0,127390.0,5368403900.0,304,302,0.30070271373700724,517880.0,418,42141.48598791114,11.756577276915788,10.648787949857265,22.403796475961098,0.0,1
31180,"Lubbock, TX",2020,0,-2,123420.0,123300.0,5256481800.0,307,305,0.30070271373700724,517880.0,418,42631.64476885645,11.723348451875058,10.660352091441819,22.382727780594255,0.0,1
31180,"Lubbock, TX",2021,0,-1,131490.0,131490.0,5790926000.0,357,357,0.30070271373700724,517880.0,418,44040.80918701042,11.786686082080964,10.692871964578137,22.4795580466591,0.0,1
31180,"Lubbock, TX",2022,0,0,135380.0,135380.0,6349511400.0,351,351,0.30070271373700724,517880.0,418,46901.39902496676,11.815840918062598,10.755802783946114,22.57164370200871,0.0,1
31180,"Lubbock, TX",2023,1,1,137430.0,137240.0,6727096800.0,351,348,0.30070271373700724,517880.0,418,49017.02710580006,11.830869975548897,10.79992300868652,22.629409505658906,0.30070271373700724,1
31180,"Lubbock, TX",2024,1,2,150910.0,150860.0,7768830300.0,370,369,0.30070271373700724,517880.0,418,51496.95280392417,11.924438911612596,10.849277916045441,22.773385449453063,0.30070271373700724,1
31340,"Lynchburg, VA",2019,0,-3,86500.0,85670.0,3686713100.0,286,280,0.28906857742735376,335460.0,369,43033.88700828762,11.36789969291997,10.669743154271794,22.028001139229882,0.0,1
31340,"Lynchburg, VA",2020,0,-2,79520.0,77120.0,3431400800.0,259,253,0.28906857742735376,335460.0,369,44494.30497925311,11.283763841330456,10.703116481970136,21.956234411254563,0.0,1
31340,"Lynchburg, VA",2021,0,-1,83380.0,82000.0,3842840900.0,316,311,0.28906857742735376,335460.0,369,46863.913414634146,11.331163751434788,10.75500322147777,22.06947774772416,0.0,1
31340,"Lynchburg, VA",2022,0,0,86060.0,85770.0,4268191400.0,316,312,0.28906857742735376,335460.0,369,49763.220240177216,11.362800006392591,10.815031440756753,22.17445601474122,0.0,1
31340,"Lynchburg, VA",2023,1,1,87530.0,86880.0,4564191800.0,317,313,0.28906857742735376,335460.0,369,52534.436003683244,11.379736870726484,10.86922415743535,22.24150729260311,0.28906857742735376,1
31340,"Lynchburg, VA",2024,1,2,87470.0,87410.0,4891864500.0,323,322,0.28906857742735376,335460.0,369,55964.58643175838,11.379051156413901,10.932474384530288,22.31083935610482,0.28906857742735376,1
31540,"Madison, WI",2019,0,-3,354820.0,354190.0,19053084200.0,444,439,0.3369227835949498,1423500.0,556,53793.399587791864,12.779365897614639,10.892906054381761,23.670494825677157,0.0,1
31540,"Madison, WI",2020,0,-2,342660.0,341930.0,19504241000.0,440,433,0.3369227835949498,1423500.0,556,57041.61962974878,12.744493980886963,10.951536449315997,23.693897766048693,0.0,1
31540,"Madison, WI",2021,0,-1,358930.0,357670.0,21205969500.0,499,492,0.3369227835949498,1423500.0,556,59289.20373528672,12.790882662385737,10.990182506611006,23.777548559176797,0.0,1
31540,"Madison, WI",2022,0,0,367090.0,366730.0,22815768800.0,507,503,0.3369227835949498,1423500.0,556,62214.07793199357,12.81336232857998,11.038336586429544,23.850717747887124,0.0,1
31540,"Madison, WI",2023,1,1,375000.0,373610.0,24482588600.0,521,515,0.3369227835949498,1423500.0,556,65529.80005888493,12.834681304952548,11.090260280890249,23.921228032464143,0.3369227835949498,1
31540,"Madison, WI",2024,1,2,384270.0,383610.0,26038863200.0,512,505,0.3369227835949498,1423500.0,556,67878.47866322567,12.859100709493292,11.125474306946531,23.982855997419854,0.3369227835949498,1
31740,"Manhattan, KS",2019,0,-3,28280.0,27920.0,1097097800.0,159,155,0.3065666776276829,116400.0,232,39294.33381088825,10.24991012001051,10.578835609622734,20.815934166499044,0.0,1
31740,"Manhattan, KS",2020,0,-2,27350.0,26960.0,1110958500.0,167,162,0.3065666776276829,116400.0,232,41207.65949554896,10.216471807850127,10.626379428144618,20.82848899317086,0.0,1
